Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
European Union,,2022-05-12,614006630,149885790,67179136,18616252,1845408,10458,2313482,0,213080,168,0,3,0,0
European Union,,2022-05-13,614516216,150082036,67179210,18619892,1845408,10463,2313986,0,216106,168,0,3,0,0
European Union,,2022-05-14,614566550,150094746,67179211,18619989,1845408,10463,2313986,0,216648,168,0,3,0,0
European Union,,2022-05-15,614577060,150098799,67179211,18620081,1845408,10463,2313986,0,216799,168,0,3,0,0
European Union,,2022-05-16,614660823,150113155,67179231,18620215,1845408,10463,2313986,0,217292,168,0,3,0,0
European Union,,2022-05-17,614803093,150132790,67179613,18620513,1845408,10463,2313986,0,218015,168,0,3,0,0
European Union,,2022-05-18,614939942,150152452,67179615,18620696,1845408,10463,2313986,0,218768,168,0,3,0,0
European Union,,2022-05-19,615089176,150173195,67179615,18620851,1845408,10463,2313986,0,219454,168,0,3,0,0
European Union,,2022-05-20,615620455,150361042,67179703,18624201,1845408,10478,2314402,0,221678,168,0,3,0,0
European Union,,2022-05-21,615668084,150371032,67179717,18624312,1845408,10478,2314402,0,222284,168,0,3,0,0
European Union,,2022-05-22,615678186,150373495,67179718,18624401,1845408,10478,2314402,0,222408,168,0,3,0,0
European Union,,2022-05-23,615758369,150385858,67179719,18624559,1845408,10478,2314402,0,222931,168,0,3,0,0
European Union,,2022-05-24,615895483,150403190,67180106,18624806,1845408,10478,2314402,0,223644,168,0,3,0,0
European Union,,2022-05-25,616019862,150420328,67180109,18624966,1845408,10478,2314402,0,224431,168,0,3,0,0
European Union,,2022-05-26,616057827,150429242,67180109,18625068,1845408,10478,2314402,0,224642,168,0,3,0,0
European Union,,2022-05-27,616531888,150570776,67180179,18628213,1845408,10482,2314989,0,226558,168,0,3,0,0
European Union,,2022-05-28,616569434,150578161,67180179,18628319,1845408,10482,2314989,0,226982,168,0,3,0,0
European Union,,2022-05-29,616577742,150580082,67180179,18628408,1845408,10482,2314989,0,227115,168,0,3,0,0
European Union,,2022-05-30,616649657,150590007,67180180,18628531,1845408,10482,2314989,0,227652,168,0,3,0,0
European Union,,2022-05-31,616766192,150603940,67180185,18628687,1845408,10482,2314989,0,228383,168,0,3,0,0
European Union,,2022-06-01,616871144,150616120,67180191,18628853,1845408,10482,2314989,0,228960,168,0,3,0,0
European Union,,2022-06-02,616973830,150625252,67180197,18628985,1845408,10482,2314989,0,229486,168,0,3,0,0
European Union,,2022-06-03,617552199,150746683,67180286,18631581,1845408,10490,2315325,0,231334,168,0,3,0,0
European Union,,2022-06-04,617584638,150752165,67180288,18631681,1845408,10490,2315325,0,231696,168,0,3,0,0
European Union,,2022-06-05,617590600,150752815,67180288,18631782,1845408,10490,2315325,0,231756,168,0,3,0,0
European Union,,2022-06-06,617614081,150757126,67180288,18631881,1845408,10490,2315325,0,231852,168,0,3,0,0
European Union,,2022-06-07,617710288,150768113,67180492,18632033,1845408,10490,2315325,0,232435,168,0,3,0,0
European Union,,2022-06-08,617809768,150780134,67180493,18632155,1845408,10490,2315325,0,233052,168,0,3,0,0
European Union,,2022-06-09,617929005,150793401,67180493,18632295,1845408,10490,2315325,0,233686,168,0,3,0,0
European Union,,2022-06-10,618476277,150903738,67180591,18634528,1845408,10510,2315584,0,235403,169,0,3,0,0
European Union,,2022-06-11,618514138,150910920,67180591,18634622,1845408,10510,2315584,0,235846,169,0,3,0,0
European Union,,2022-06-12,618520692,150911876,67180591,18634630,1845408,10510,2315584,0,235940,169,0,3,0,0
European Union,,2022-06-13,618585492,150919668,67180595,18634667,1845408,10510,2315584,0,236391,169,0,3,0,0
European Union,,2022-06-14,618698987,150932474,67180597,18634745,1845408,10510,2315584,0,236996,169,0,3,0,0
European Union,,2022-06-15,618800332,150946031,67180597,18634859,1845408,10510,2315584,0,237589,169,0,3,0,0
European Union,,2022-06-16,618890831,150956915,67180597,18634891,1845408,10510,2315584,0,237873,169,0,3,0,0
European Union,,2022-06-17,619388049,151088263,67180681,18636810,1845408,10521,2315884,0,239139,169,0,3,0,0
European Union,,2022-06-18,619422605,151095100,67180681,18636814,1845408,10521,2315885,0,239507,169,0,3,0,0
European Union,,2022-06-19,619429814,151096508,67180715,18636817,1845408,10521,2315885,0,239674,169,0,3,0,0
European Union,,2022-06-20,619500489,151105484,67180717,18636855,1845408,10521,2315885,0,240046,169,0,3,0,0
European Union,,2022-06-21,619620946,151118790,67180718,18636969,1845408,10521,2315885,0,240579,169,0,3,0,0
European Union,,2022-06-22,619734461,151133550,67180719,18637101,1845408,10521,2315885,0,241159,169,0,3,0,0
European Union,,2022-06-23,619873864,151149174,67180725,18637140,1845408,10521,2315885,0,241594,169,0,3,0,0
European Union,,2022-06-24,620364363,151289873,67180852,18639037,1845408,10533,2316127,0,243083,169,0,3,0,0
European Union,,2022-06-25,620412480,151298922,67180853,18639046,1845408,10533,2316127,0,243463,169,0,3,0,0
European Union,,2022-06-26,620422159,151300078,67180853,18639048,1845408,10533,2316127,0,243568,169,0,3,0,0
European Union,,2022-06-27,620515873,151310761,67180854,18639115,1845408,10533,2316127,0,243892,169,0,3,0,0
European Union,,2022-06-28,620686759,151327292,67180881,18639432,1845408,10533,2316127,0,244428,169,0,3,0,0
European Union,,2022-06-29,620835246,151344611,67180895,18639555,1845408,10533,2316127,0,244996,169,0,3,0,0
European Union,,2022-06-30,621015992,151363425,67180897,18639597,1845408,10533,2316127,0,245549,169,0,3,0,0
European Union,,2022-07-01,621523839,151497597,67181057,18641372,1845408,10546,2316273,0,247030,169,0,3,0,0
European Union,,2022-07-02,621585243,151505589,67181076,18641378,1845408,10546,2316273,0,247316,169,0,3,0,0
European Union,,2022-07-03,621597192,151506853,67181076,18641379,1845408,10546,2316273,0,247380,169,0,3,0,0
European Union,,2022-07-04,621722895,151519062,67181080,18641401,1845408,10546,2316273,0,247673,169,0,3,0,0
European Union,,2022-07-05,621930844,151538068,67181081,18641447,1845408,10546,2316273,0,248097,169,0,3,0,0
European Union,,2022-07-06,622108752,151556402,67181082,18641494,1845408,10546,2316273,0,248548,169,0,3,0,0
European Union,,2022-07-07,622326126,151575160,67181095,18641577,1845408,10546,2316273,0,249162,169,0,3,0,0
European Union,,2022-07-08,622884972,151680795,67181199,18643576,1845408,10551,2316450,0,250812,169,0,3,0,0
European Union,,2022-07-09,622957488,151686293,67181199,18643596,1845408,10551,2316450,0,251120,169,0,3,0,0
European Union,,2022-07-10,622971213,151687431,67181202,18643600,1845408,10551,2316450,0,251195,169,0,3,0,0
European Union,,2022-07-11,623121710,151696139,67181210,18643705,1845408,10551,2316450,0,251866,169,0,3,0,0
European Union,,2022-07-12,623370710,151711885,67181211,18643774,1845408,10551,2316450,0,252388,169,0,3,0,0
European Union,,2022-07-13,623582228,151726859,67181214,18643806,1845408,10551,2316450,0,252832,169,0,3,0,0
European Union,,2022-07-14,623707752,151737229,67181216,18643848,1845408,10551,2316450,0,253082,169,0,3,0,0
European Union,,2022-07-15,624286116,151877437,67181337,18646263,1845408,10561,2316675,0,254626,171,0,3,0,0
European Union,,2022-07-16,624373904,151883457,67181352,18646272,1845408,10561,2316675,0,254903,171,0,3,0,0
European Union,,2022-07-17,624389417,151884642,67181352,18646280,1845408,10562,2316675,0,254982,171,0,3,0,0
European Union,,2022-07-18,624555328,151893551,67181377,18646344,1845408,10562,2316675,0,255261,171,0,3,0,0
European Union,,2022-07-19,624801042,151905948,67181377,18646395,1845408,10562,2316675,0,255644,171,0,3,0,0
European Union,,2022-07-20,625023361,151917617,67181377,18646448,1845408,10562,2316675,0,256002,171,0,3,0,0
European Union,,2022-07-21,625271418,151931661,67181377,18646524,1845408,10562,2316675,0,256414,171,0,3,0,0
European Union,,2022-07-22,625846581,152047408,67181489,18649262,1845408,10568,2316900,0,258006,171,0,3,0,0
European Union,,2022-07-23,625932577,152052162,67181489,18649271,1845408,10568,2316900,0,258297,171,0,3,0,0
European Union,,2022-07-24,625949206,152053116,67181489,18649274,1845408,10568,2316900,0,258418,171,0,3,0,0
European Union,,2022-07-25,626094557,152060146,67181499,18649306,1845408,10568,2316900,0,258684,171,0,3,0,0
European Union,,2022-07-26,626313385,152071465,67181500,18649321,1845408,10568,2316900,0,259107,171,0,3,0,0
European Union,,2022-07-27,626513458,152082678,67181501,18649376,1845408,10568,2316900,0,259518,171,0,3,0,0
European Union,,2022-07-28,626723134,152093187,67181501,18649446,1845408,10568,2316900,0,259854,171,0,3,0,0
European Union,,2022-07-29,627514937,152204230,67181632,18651787,1845408,10575,2317101,0,261793,171,0,3,0,0
European Union,,2022-07-30,627585375,152207787,67181632,18651797,1845408,10575,2317101,0,262051,171,0,3,0,0
European Union,,2022-07-31,627597617,152208636,67181633,18651802,1845408,10575,2317101,0,262152,171,0,3,0,0
European Union,,2022-08-01,627705389,152214088,67181755,18651859,1845408,10575,2317101,0,262400,171,0,3,0,0
European Union,,2022-08-02,627864267,152221870,67181755,18651914,1845408,10575,2317101,0,262747,171,0,3,0,0
European Union,,2022-08-03,628005453,152229562,67181765,18651950,1845408,10575,2317101,0,263075,171,0,3,0,0
European Union,,2022-08-04,628155318,152236967,67181765,18652000,1845408,10575,2317101,0,263439,171,0,3,0,0
European Union,,2022-08-05,628960990,152321793,67181854,18654226,1845408,10578,2317315,0,264846,171,0,3,0,0
European Union,,2022-08-06,629005086,152324689,67181854,18654236,1845408,10578,2317316,0,265066,171,0,3,0,0
European Union,,2022-08-07,629013687,152325131,67181854,18654244,1845408,10578,2317316,0,265117,171,0,3,0,0
European Union,,2022-08-08,629090484,152329506,67181856,18654289,1845408,10578,2317317,0,265374,171,0,3,0,0
European Union,,2022-08-09,629211797,152336517,67181856,18654318,1845408,10578,2317317,0,265610,171,0,3,0,0
European Union,,2022-08-10,629319393,152343030,67181856,18654361,1845408,10578,2317317,0,265867,171,0,3,0,0
European Union,,2022-08-11,629427855,152349581,67181856,18654412,1845408,10578,2317317,0,266129,171,0,3,0,0
European Union,,2022-08-12,630076106,152415236,67181931,18656688,1845408,10582,2317565,0,267347,171,0,3,0,0
European Union,,2022-08-13,630097241,152416869,67181936,18656693,1845408,10582,2317565,0,267558,171,0,3,0,0
European Union,,2022-08-14,630101101,152417172,67181936,18656695,1845408,10582,2317565,0,267674,171,0,3,0,0
European Union,,2022-08-15,630117873,152419584,67181944,18656727,1845408,10582,2317565,0,267864,171,0,3,0,0
European Union,,2022-08-16,630196466,152424432,67181945,18656779,1845408,10583,2317565,0,268216,171,0,3,0,0
European Union,,2022-08-17,630282886,152429358,67181950,18656856,1845408,10584,2317565,0,268520,171,0,3,0,0
European Union,,2022-08-18,630384410,152434913,67182031,18657016,1845408,10584,2317565,0,268816,171,0,3,0,0
European Union,,2022-08-19,630915712,152491114,67182094,18659014,1845408,10590,2317782,0,270011,171,0,3,0,0
European Union,,2022-08-20,630939010,152492936,67182098,18659022,1845408,10590,2317782,0,270200,171,0,3,0,0
European Union,,2022-08-21,630943476,152493449,67182098,18659025,1845408,10590,2317782,0,270275,171,0,3,0,0
European Union,,2022-08-22,630997894,152497312,67182102,18659069,1845408,10590,2317782,0,270529,171,0,3,0,0
European Union,,2022-08-23,631089743,152502397,67182102,18659097,1845408,10590,2317782,0,270799,171,0,3,0,0
European Union,,2022-08-24,631173775,152507777,67182102,18659162,1845408,10590,2317782,0,271108,171,0,3,0,0
European Union,,2022-08-25,631265471,152513258,67182103,18659218,1845408,10590,2317782,0,271392,171,0,3,0,0
European Union,,2022-08-26,631762987,152565799,67182152,18661190,1845408,10594,2317992,0,272653,171,0,3,0,25
European Union,,2022-08-27,631785693,152567916,67182152,18661198,1845408,10594,2317992,0,272876,171,0,3,0,25
European Union,,2022-08-28,631789873,152568362,67182152,18661200,1845408,10594,2317992,0,272932,171,0,3,0,25
European Union,,2022-08-29,631845118,152571770,67182160,18661249,1845408,10594,2317992,0,273190,171,0,3,0,25
European Union,,2022-08-30,631936700,152576889,67182161,18661282,1845408,10594,2317992,0,273478,171,0,3,0,25
European Union,,2022-08-31,632018145,152581660,67182161,18661317,1845408,10594,2317992,0,273823,171,0,3,0,25
European Union,,2022-09-01,632101335,152585851,67182161,18661362,1845408,10594,2317992,0,274080,171,0,3,0,25
European Union,,2022-09-02,632560197,152652350,67182208,18663302,1845408,10599,2318179,0,275215,171,0,3,0,164
European Union,,2022-09-03,632582619,152653697,67182208,18663331,1845408,10599,2318179,0,275380,171,0,3,0,164
European Union,,2022-09-04,632586370,152653943,67182208,18663332,1845408,10599,2318179,0,275422,171,0,3,0,164
European Union,,2022-09-05,632637939,152656583,67182209,18663373,1845408,10599,2318179,0,275577,171,0,3,0,164
European Union,,2022-09-06,632722732,152660427,67182209,18663376,1845408,10600,2318179,0,275839,171,0,3,0,164
European Union,,2022-09-07,632792348,152664273,67182210,18663558,1845408,10600,2318179,0,276101,171,0,3,0,164
European Union,,2022-09-08,632871116,152668144,67182212,18663628,1845408,10600,2318179,0,276321,171,0,3,0,164
European Union,,2022-09-09,633375248,152730498,67182257,18665451,1845408,10601,2318364,0,277479,174,0,3,0,276
European Union,,2022-09-10,633395403,152731767,67182257,18665459,1845408,10601,2318364,0,277689,174,0,3,0,276
European Union,,2022-09-11,633398463,152732082,67182257,18665467,1845408,10601,2318364,0,277792,174,0,3,0,276
European Union,,2022-09-12,633443254,152734188,67182260,18665532,1845408,10601,2318364,0,277959,174,0,3,0,276
European Union,,2022-09-13,633532835,152739129,67182260,18665640,1845408,10601,2318364,0,278256,174,0,3,0,297
European Union,,2022-09-14,633618671,152744687,67182260,18665939,1845408,10601,2318364,0,278484,174,0,3,0,310
European Union,,2022-09-15,633719342,152750607,67182267,18666059,1845408,10601,2318364,0,278773,174,0,3,0,339
European Union,,2022-09-16,634882678,152811440,67182326,18667663,1845408,10604,2318587,0,279871,174,0,3,0,469
European Union,,2022-09-17,634908812,152813722,67182326,18667677,1845408,10604,2318587,0,280104,174,0,3,0,478
European Union,,2022-09-18,634914167,152814355,67182329,18667680,1845408,10604,2318587,0,280218,174,0,3,0,479
European Union,,2022-09-19,634969307,152817453,67182341,18667740,1845408,10604,2318587,0,280479,174,0,3,0,491
European Union,,2022-09-20,635071442,152822475,67182341,18667836,1845408,10604,2318587,0,280754,174,0,3,0,518
European Union,,2022-09-21,635167966,152827110,67182342,18667851,1845408,10604,2318587,0,280972,174,0,3,0,548
European Union,,2022-09-22,635281090,152831948,67182352,18667978,1845408,10604,2318587,0,281236,174,0,3,0,590
European Union,,2022-09-23,636713739,153151486,67182390,18669295,1845408,10607,2318711,0,282303,174,0,3,0,733
European Union,,2022-09-24,636742408,153152939,67182390,18669307,1845408,10607,2318711,0,282502,174,0,3,0,758
European Union,,2022-09-25,636749317,153153556,67182434,18669315,1845408,10607,2318711,0,282608,174,0,3,0,774
European Union,,2022-09-26,636815611,153156213,67182445,18669350,1845408,10607,2318711,0,282836,174,0,3,0,813
European Union,,2022-09-27,636942166,153160859,67182446,18669465,1845408,10607,2318711,0,283162,174,0,3,0,846
European Union,,2022-09-28,637057167,153164014,67182446,18669525,1845408,10607,2318711,0,283516,174,0,3,0,1021
European Union,,2022-09-29,637203024,153168315,67182446,18669592,1845408,10607,2318711,0,283840,174,0,3,0,1063
European Union,,2022-09-30,638964371,153648994,67182484,18670828,1845408,10609,2318951,0,285130,175,0,3,0,1295
European Union,,2022-10-01,639003029,153650482,67182484,18670834,1845408,10609,2318951,0,285264,175,0,3,0,1325
European Union,,2022-10-02,639010970,153650776,67182484,18670837,1845408,10609,2318951,0,285322,175,0,3,0,1342
European Union,,2022-10-03,639063788,153654431,67182484,18670857,1845408,10609,2318951,0,285426,175,0,3,0,1366
European Union,,2022-10-04,639145001,153661125,67182509,18670962,1845408,10609,2318952,0,285647,175,0,3,0,1424
European Union,,2022-10-05,639232311,153666829,67182509,18671007,1845408,10609,2318952,0,285878,175,0,3,0,1469
European Union,,2022-10-06,639333279,153673977,67182509,18671073,1845408,10610,2318952,0,286088,175,0,3,0,1543
European Union,,2022-10-07,641744683,154264976,67182544,18672343,1845408,10615,2319056,0,286660,175,0,3,0,1749
European Union,,2022-10-08,641788232,154267106,67182544,18672362,1845408,10615,2319056,0,286814,175,0,3,0,1822
European Union,,2022-10-09,641796345,154267537,67182544,18672370,1845408,10615,2319056,0,286947,175,0,3,0,1834
European Union,,2022-10-10,641878577,154271965,67182544,18672409,1845408,10615,2319056,0,287141,175,0,3,0,1885
European Union,,2022-10-11,641999107,154279594,67182545,18672538,1845408,10615,2319056,0,287423,175,0,3,0,1999
European Union,,2022-10-12,642111632,154285025,67182545,18672653,1845408,10615,2319056,0,287720,175,0,3,0,2063
European Union,,2022-10-13,642245585,154291501,67182545,18672826,1845408,10615,2319056,0,288024,175,0,3,0,2188
European Union,,2022-10-14,644622507,154645254,67182717,18674209,1845408,10618,2319163,0,288696,175,0,3,0,2430
European Union,,2022-10-15,644675825,154647622,67182717,18674260,1845408,10618,2319163,0,288884,175,0,3,0,2457
European Union,,2022-10-16,644684625,154648004,67182717,18674260,1845408,10618,2319163,0,289004,175,0,3,0,2503
European Union,,2022-10-17,644778667,154651299,67182743,18674334,1845408,10618,2319163,0,289183,175,0,3,0,2565
European Union,,2022-10-18,644914385,154657048,67182743,18674676,1845408,10618,2319163,0,289458,175,0,3,0,2701
European Union,,2022-10-19,645045273,154661580,67182745,18674864,1845408,10618,2319163,0,289772,175,0,3,0,2771
European Union,,2022-10-20,645191589,154667388,67182794,18674949,1845408,10618,2319163,0,290069,175,0,3,0,2906
European Union,,2022-10-21,647957073,155474004,67182825,18676071,1845408,10618,2319348,0,290852,175,0,3,0,3212
European Union,,2022-10-22,648012876,155475802,67182825,18676107,1845408,10618,2319348,0,290991,175,0,3,0,3223
